booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-019206,  Joshua Carrillo  ,camposjennifer@rodriguez.org,1087,SF,2024-06-21,2024-10-15,116,193.35,22428.6,PENDING,3.0,True
BKG-000475,Carl Hart,nmorton@gmail.com,1026,LA,2024-10-23,2025-02-12,112,124.98,13997.76,PENDING,6.0,False
BKG-018658,Cynthia Hall,andersondevin@gmail.com,1066,new york,2025-04-13,2025-05-06,23,427.97,9843.310000000001,PENDING,6.0,True
BKG-000781,courtney wilson,davisjoy@garner.org,1078,new york,2024-02-01,2024-05-09,98,209.73,20553.539999999997,PENDING,6.0,
BKG-010983,JARED FLOWERS,fbryant@hotmail.com,1092,San Francisco,2025-01-31,2025-03-22,50,163.68,8184.0,PAID,5.0,False
BKG-018708,Richard Brady,jbass@gmail.com,1051,Los Angeles,2024-01-14,2025-03-04,415,318.24,132069.6,PAID,6.0,False
BKG-004666,AMANDA LEWIS,harrygarcia@clark.com,1060,NYC,2023-07-13,2023-11-28,138,418.53,57757.14,UNPAID,6.0,
BKG-012722,William Booth,baileyamy@sims.com,1090,Los Angeles,2024-07-23,2024-10-28,97,265.82,25784.54,PAID,5.0,False
BKG-003137,  Robert Massey  ,lhartman@yahoo.com,1013,nyc,2025-03-21,2025-05-17,57,411.2,23438.399999999998,PENDING,6.0,False
BKG-013140,Jasmine Beck,kiaramaddox@hotmail.com,1064,SF,2023-07-16,2023-10-13,89,140.88,12538.32,PAID,6.0,True
BKG-017901,Amy Chang,jesse32@moore.com,1064,nyc,2024-02-12,2024-12-28,320,384.56,123059.2,PAID,5.0,
BKG-006171,  Sara Johnson  ,rfranco@yahoo.com,1075,LA,2024-01-15,2024-07-22,189,233.12,44059.68,UNPAID,6.0,False
BKG-000597,joshua johnson,sadams@yahoo.com,1025,nyc,2024-07-21,2024-07-29,8,309.39,2475.12,UNPAID,6.0,False
BKG-011929,  Gary Bailey  ,darlene61@gonzales.net,1045,LA,2024-07-26,2024-12-03,130,360.29,46837.700000000004,PENDING,6.0,True
BKG-017069,Wanda Jackson,roberttaylor@yahoo.com,1074,NYC,2024-02-10,2024-12-21,315,278.62,87765.3,PENDING,3.0,True
BKG-019872,  Timothy Malone  ,qwashington@hotmail.com,1011,new york,2023-12-11,2024-09-03,267,196.64,52502.88,PAID,1.0,False
BKG-015941,Stephanie Owens,suzannehanson@tran-lee.com,1054,New York,2024-12-08,2025-03-30,112,297.0,33264.0,PAID,2.0,True
BKG-010195,  Anna Gutierrez  ,dana16@anderson-reyes.com,1010,nyc,2024-03-09,2024-12-09,275,161.57,44431.75,PAID,6.0,True
BKG-005017,david stanley,sean27@gmail.com,1016,new york,2024-10-27,2024-11-15,19,90.93,1727.67,UNPAID,6.0,False
BKG-002757,STEPHEN FISCHER,kathleenberry@heath-harris.biz,1003,los angeles,2024-02-25,2025-02-17,358,65.85,23574.3,PENDING,6.0,False
BKG-013930,PAULA BOONE,spencercunningham@gmail.com,1001,NYC,2024-11-10,2025-03-25,135,60.67,8190.45,PENDING,1.0,True
BKG-002097,John Young,marybarrett@garcia.com,1045,San Francisco,2024-08-24,2024-09-09,16,316.85,5069.6,PAID,4.0,
BKG-016230,ELIZABETH HART,katherineperez@lara-perez.net,1005,LA,2023-05-29,2023-09-20,114,292.27,33318.78,UNPAID,6.0,True
BKG-001733,michael cannon,salazarnancy@gmail.com,1080,NYC,2024-12-24,2025-05-05,132,353.36,46643.520000000004,UNPAID,6.0,False
BKG-012485,Richard Hurley,rhonda24@gmail.com,1021,New York,2023-09-01,2025-05-07,614,83.56,51305.840000000004,UNPAID,6.0,False
BKG-010028,  George Young  ,jenniferhensley@gmail.com,1038,new york,2024-07-08,2025-03-18,253,170.66,43176.979999999996,PAID,4.0,False
BKG-010258,  Nicole Stevens  ,garciamichelle@hotmail.com,1098,LA,2024-03-17,2024-08-26,162,250.5,40581.0,PAID,6.0,True
BKG-000541,Curtis Vance,drichards@thomas-reilly.info,1030,SF,2023-09-07,2024-07-03,300,223.27,66981.0,PAID,6.0,True
BKG-006643,MICHAEL FLORES,brownlisa@copeland-dorsey.com,1001,los angeles,2024-08-20,2024-12-19,121,302.06,36549.26,UNPAID,6.0,False
BKG-002563,Ruben Reed,johnharrison@yahoo.com,1038,San Francisco,2024-04-30,2025-03-04,308,345.94,106549.52,PAID,1.0,
BKG-019033,MR. AARON SMITH PHD,amy56@gmail.com,1003,NYC,2023-08-02,2024-05-09,281,491.19,138024.38999999998,UNPAID,6.0,False
BKG-014933,CLIFFORD ROGERS,antoniolawrence@blankenship-ortiz.info,1024,LA,2023-05-18,2024-11-15,547,195.66,107026.02,PENDING,4.0,True
BKG-014566,Amber Nunez,hilleugene@gmail.com,1050,SF,2024-11-17,2025-04-13,147,315.87,46432.89,PAID,2.0,False
BKG-006445,MRS. MELISSA MILLER,xbrown@roberts.biz,1097,San Francisco,2023-05-02,2024-08-26,482,198.0,95436.0,PENDING,2.0,
BKG-010047,stephanie taylor,john22@hotmail.com,1096,los angeles,2024-09-19,2024-09-27,8,58.12,464.96,PAID,1.0,False
BKG-018037,  James Bennett  ,floresmaria@yahoo.com,1028,NYC,2025-02-06,2025-03-20,42,101.53,4264.26,UNPAID,6.0,True
BKG-001724,lori morgan,ericgeorge@casey.net,1044,los angeles,2023-11-26,2024-06-10,197,448.93,88439.21,UNPAID,4.0,False
BKG-011182,pamela davis,adam76@gmail.com,1082,San Francisco,2024-01-12,2024-09-10,242,440.79,106671.18000000001,PENDING,5.0,True
BKG-010736,DEBRA HODGES,joseph11@gmail.com,1074,San Fran,2024-11-28,2025-04-29,152,221.53,33672.56,UNPAID,2.0,True
BKG-007128,michael beltran,joshuastewart@tapia-campbell.com,1059,new york,2024-03-30,2025-04-26,392,154.71,60646.32,PAID,1.0,True
BKG-005946,jenna hancock,julia51@hotmail.com,1009,los angeles,2024-08-20,2024-09-28,39,489.69,19097.91,PENDING,2.0,True
BKG-013070,Greg Ramsey,andersonwilliam@gmail.com,1081,New York,2023-11-02,2024-06-23,234,215.95,50532.299999999996,PENDING,6.0,True
BKG-016905,elizabeth hawkins,wutamara@smith.com,1085,New York,2025-04-09,2025-05-05,26,295.87,7692.62,UNPAID,6.0,False
BKG-016531,Christopher Preston,richardbailey@hotmail.com,1013,Los Angeles,2025-02-08,2025-04-01,52,54.5,2834.0,PAID,6.0,True
BKG-019655,jason williams,mlee@gmail.com,1023,Los Angeles,2024-04-27,2024-12-16,233,445.07,103701.31,PENDING,3.0,False
BKG-008080,CHRISTINE PADILLA,michael40@yahoo.com,1035,SF,2024-12-04,2025-04-05,122,189.04,23062.879999999997,PENDING,5.0,False
BKG-009312,Michael Morgan,julia82@hotmail.com,1010,LA,2024-12-26,2025-05-13,138,84.25,11626.5,PENDING,6.0,False
BKG-008656,catherine johnson,rogersdavid@hotmail.com,1049,San Francisco,2024-08-12,2025-04-08,239,69.96,16720.44,PAID,2.0,
BKG-004481,SANDRA BAKER,heather59@smith-beard.com,1065,new york,2023-08-10,2024-02-21,195,171.66,33473.7,UNPAID,6.0,False
BKG-009700,  Amber Wright  ,griffithmichael@bradley.com,1079,new york,2025-04-12,2025-04-25,13,62.39,811.07,UNPAID,6.0,True
BKG-004517,carrie hamilton,cherylhartman@gmail.com,1043,New York,2024-09-25,2024-12-12,78,248.66,19395.48,PENDING,3.0,True
BKG-019812,Janet Smith,kellycarr@davis.com,1053,LA,2024-03-10,2025-04-05,391,236.16,92338.56,PAID,4.0,False
BKG-009011,Carla Steele,michael39@hamilton.com,1097,los angeles,2024-03-04,2025-05-09,431,348.45,150181.94999999998,PENDING,2.0,False
BKG-008800,mr. douglas harper,karla92@gmail.com,1084,Los Angeles,2025-01-21,2025-04-19,88,376.44,33126.72,PAID,3.0,True
BKG-005078,pamela carter dds,cjohnson@hotmail.com,1035,los angeles,2024-12-09,2025-04-11,123,75.23,9253.29,PENDING,6.0,True
BKG-003850,TERESA BECK,bbrooks@gmail.com,1026,LA,2023-06-26,2024-04-08,287,389.77,111863.98999999999,PAID,6.0,True
BKG-018268,NICOLE CROSS,fritzkenneth@gmail.com,1001,SF,2024-05-19,2024-12-29,224,422.41,94619.84000000001,PENDING,6.0,False
BKG-019420,STEVEN RODRIGUEZ,jordanbates@shannon.com,1079,SF,2025-02-17,2025-04-01,43,395.04,16986.72,UNPAID,2.0,True
BKG-014716,blake wilson,paula05@ellis.biz,1028,new york,2024-08-24,2024-11-04,72,127.41,9173.52,PENDING,4.0,True
BKG-005656,DENISE PALMER,ecortez@hotmail.com,1062,new york,2023-07-15,2024-08-03,385,146.93,56568.05,PAID,2.0,
BKG-016127,  Tonya Moore  ,robertthomas@hotmail.com,1024,NYC,2025-01-29,2025-05-02,93,478.74,44522.82,PAID,6.0,True
BKG-002817,April Rose,dwayne76@hernandez.com,1024,Los Angeles,2024-07-04,2025-04-24,294,300.64,88388.15999999999,PENDING,2.0,False
BKG-005782,Natalie Higgins,kanderson@ellison-mendez.info,1066,Los Angeles,2023-06-11,2024-07-06,391,274.74,107423.34,PAID,1.0,False
BKG-000148,Betty Shaw,holmeskevin@morris.com,1060,New York,2024-01-15,2025-02-21,403,338.69,136492.07,PENDING,6.0,False
BKG-000236,  Tamara Riddle  ,johndawson@juarez.biz,1001,SF,2024-05-06,2024-06-30,55,117.34,6453.7,PAID,1.0,False
BKG-007123,BRIAN WILLIAMS,stephaniehicks@odonnell.biz,1088,NYC,2023-04-22,2023-08-05,105,377.37,39623.85,PAID,3.0,True
BKG-003083,  Tony Davis  ,andrea67@boyd.com,1059,San Francisco,2023-08-15,2024-07-16,336,71.48,24017.280000000002,PENDING,1.0,
BKG-018877,  Felicia Jones  ,dorisreynolds@wilson-rivers.com,1052,los angeles,2024-11-06,2025-02-08,94,243.97,22933.18,UNPAID,6.0,True
BKG-014109,  Chad Henderson  ,lori13@gmail.com,1053,San Fran,2023-11-01,2024-11-08,373,247.63,92365.99,PAID,6.0,
BKG-008533,  Jesse Rowe  ,fthompson@church.net,1059,new york,2024-02-19,2025-02-02,349,156.21,54517.29,PAID,2.0,
BKG-007979,  Alexis Ramirez  ,samantha28@hotmail.com,1092,New York,2025-03-23,2025-04-25,33,297.87,9829.710000000001,PAID,1.0,False
BKG-014210,brandy ayala,collinstroy@gmail.com,1027,New York,2025-03-13,2025-03-26,13,360.71,4689.23,PAID,6.0,False
BKG-007843,Nathan Clarke,vbullock@hotmail.com,1100,SF,2023-05-04,2024-01-18,259,260.65,67508.34999999999,PENDING,6.0,
BKG-001125,paul christian,jeffreyanderson@perez.com,1068,los angeles,2024-10-30,2025-04-04,156,59.56,9291.36,UNPAID,6.0,True
BKG-017625,KATRINA JONES,tdavis@king-holt.com,1009,LA,2025-03-26,2025-04-10,15,225.49,3382.3500000000004,PENDING,6.0,False
BKG-007622,  Sandra Gray  ,brucemunoz@yahoo.com,1039,NYC,2024-02-09,2024-12-09,304,84.33,25636.32,UNPAID,6.0,False
BKG-002852,  Dawn Brock  ,roger54@knight-gomez.biz,1019,Los Angeles,2023-04-30,2024-07-31,458,172.06,78803.48,PENDING,1.0,
BKG-003040,julie ayers,ebonybryant@murphy.biz,1031,NYC,2023-12-20,2024-07-19,212,276.91,58704.920000000006,PENDING,2.0,False
BKG-016035,ANGELA PORTER,rcordova@yahoo.com,1038,nyc,2023-07-21,2025-05-11,660,241.29,159251.4,PENDING,5.0,True
BKG-009852,JAIME PERRY,lawrencetheresa@giles.info,1018,SF,2024-09-03,2024-12-07,95,443.78,42159.1,PENDING,1.0,False
BKG-003654,douglas coleman,fhenderson@gmail.com,1013,San Francisco,2024-06-06,2024-06-21,15,484.98,7274.700000000001,PENDING,5.0,
BKG-011371,stephanie bishop,jonathanlee@duncan.com,1070,San Fran,2023-07-16,2025-04-13,637,203.63,129712.31,PAID,1.0,
BKG-009873,  Brian Keller  ,parsonsrandall@curry.com,1093,Los Angeles,2025-04-21,2025-04-30,9,375.84,3382.56,PENDING,6.0,False
BKG-006894,Shane Howell,lorimontgomery@gmail.com,1032,Los Angeles,2025-02-22,2025-05-04,71,77.31,5489.01,PAID,6.0,False
BKG-012046,  Candice Hayes  ,jessica84@hotmail.com,1079,San Francisco,2025-03-22,2025-04-03,12,464.1,5569.200000000001,PENDING,6.0,True
BKG-000406,Dustin Welch,daniellemcfarland@welch-duncan.com,1075,NYC,2023-06-22,2023-10-25,125,402.14,50267.5,UNPAID,5.0,
BKG-013178,Teresa Gutierrez,caitlin63@robles-erickson.com,1041,New York,2024-06-27,2024-12-31,187,279.41,52249.670000000006,PAID,6.0,True
BKG-011563,  Lydia Torres  ,davidmyers@jones.net,1032,LA,2023-09-20,2025-04-10,568,209.28,118871.04,PENDING,6.0,True
BKG-001177,dalton clark,weeksjamie@wilson.com,1019,New York,2023-09-06,2024-07-04,302,366.66,110731.32,PENDING,2.0,True
BKG-002863,April Morris,cjohns@gmail.com,1034,New York,2023-07-14,2024-04-20,281,336.32,94505.92,PENDING,6.0,True
BKG-003712,nicole snyder,gravesmelanie@murphy.com,1090,los angeles,2024-03-27,2025-04-28,397,238.42,94652.73999999999,UNPAID,3.0,
BKG-001000,Cynthia Bailey,mary47@robles-myers.com,1039,nyc,2024-06-17,2024-12-20,186,337.21,62721.06,UNPAID,1.0,True
BKG-003553,  Brian Lopez  ,tanya82@hotmail.com,1001,new york,2025-03-23,2025-05-02,40,85.54,3421.6000000000004,PAID,6.0,True
BKG-004114,April Lopez,harperphilip@gmail.com,1027,LA,2024-02-08,2024-03-21,42,437.08,18357.36,PENDING,3.0,
BKG-015740,Karl Butler,ncox@hernandez.com,1045,New York,2023-09-07,2024-12-01,451,225.69,101786.19,PENDING,5.0,True
BKG-003291,Jody Koch,brianaguilar@gmail.com,1035,SF,2024-03-26,2024-12-05,254,395.07,100347.78,PENDING,3.0,True
BKG-013380,  Alexis Thompson  ,johnsonkaren@jones-ferguson.com,1038,new york,2024-10-10,2025-01-03,85,363.01,30855.85,UNPAID,6.0,True
BKG-013598,  Cassandra Dunn  ,williambrooks@cantrell-lewis.net,1091,New York,2024-10-12,2025-03-24,163,465.6,75892.8,PENDING,6.0,
BKG-013669,ian vaughn,william83@cruz.com,1083,new york,2024-05-15,2024-12-02,201,225.51,45327.509999999995,UNPAID,6.0,False
BKG-009206,Theodore Levy,vevans@hernandez.com,1086,new york,2024-05-06,2024-07-15,70,113.31,7931.7,PENDING,6.0,True
BKG-010225,shannon cruz,portertiffany@scott-peters.biz,1066,NYC,2023-05-27,2024-06-03,373,105.31,39280.63,PAID,6.0,False
BKG-003249,  Scott Tate  ,williamnolan@gmail.com,1023,SF,2023-08-25,2024-12-21,484,233.55,113038.20000000001,PENDING,3.0,True
BKG-006570,james lyons,larry52@chapman.com,1009,San Francisco,2024-02-23,2025-02-25,368,182.98,67336.64,PAID,4.0,
BKG-016170,  Gloria Murphy  ,drodriguez@rodriguez-barker.com,1071,SF,2023-06-11,2023-09-18,99,321.65,31843.35,PENDING,1.0,False
BKG-016001,  Bryan Mullins  ,lanekelsey@hotmail.com,1004,NYC,2024-12-04,2024-12-16,12,61.77,741.24,PAID,5.0,
BKG-001939,Gregory Fischer,jessica62@west-tran.com,1010,LA,2024-07-22,2025-05-13,295,342.05,100904.75,PAID,2.0,False
BKG-008321,  Hannah Caldwell  ,sanchezmegan@hotmail.com,1022,New York,2024-05-25,2025-03-21,300,282.92,84876.0,PENDING,4.0,
BKG-000013,MELISSA MARQUEZ,samuel87@gmail.com,1073,SF,2023-10-31,2024-04-22,174,135.68,23608.32,PENDING,6.0,True
BKG-017909,Jennifer Weaver,jessica14@yahoo.com,1085,new york,2023-12-04,2024-07-15,224,51.19,11466.56,UNPAID,5.0,
BKG-002365,Alan Haynes,brennanmichelle@yahoo.com,1061,LA,2024-07-18,2024-08-06,19,317.9,6040.099999999999,UNPAID,6.0,True
BKG-019975,VALERIE SANDERS,susan87@gonzalez-acosta.com,1055,los angeles,2023-07-22,2024-04-06,259,105.06,27210.54,UNPAID,6.0,False
BKG-012473,  Jonathan Roberts  ,anthony69@yahoo.com,1030,LA,2023-06-19,2024-06-30,377,92.89,35019.53,PAID,3.0,False
BKG-006563,Jordan Villegas,jadkins@yahoo.com,1080,SF,2025-03-10,2025-04-14,35,316.94,11092.9,PAID,6.0,True
BKG-016309,KEVIN WEBB,vbarnes@clark.info,1092,San Fran,2024-07-09,2024-09-01,54,192.0,10368.0,PENDING,5.0,
BKG-016405,KRISTINA GREENE,julie74@gmail.com,1086,San Fran,2024-04-04,2024-05-20,46,152.53,7016.38,PAID,1.0,
BKG-000207,joanne perez,llopez@hotmail.com,1009,SF,2024-02-11,2024-04-17,66,130.7,8626.199999999999,PAID,4.0,False
BKG-017018,Elizabeth Martin,mbarber@hotmail.com,1077,new york,2023-08-15,2024-10-15,427,52.59,22455.93,PENDING,6.0,False
BKG-018279,david espinoza,james16@gmail.com,1075,new york,2024-02-15,2024-07-21,157,446.85,70155.45,PAID,2.0,False
BKG-000089,James Baker,vrichardson@baker.com,1014,Los Angeles,2023-07-15,2024-12-20,524,188.79,98925.95999999999,PAID,1.0,False
BKG-010433,  Lisa Gregory  ,nvazquez@meza-bradford.com,1048,LA,2023-10-20,2025-03-07,504,419.68,211518.72,UNPAID,2.0,True
BKG-019558,  Jessica Romero  ,justinpatrick@crawford.com,1092,San Francisco,2024-12-01,2025-04-22,142,195.62,27778.04,UNPAID,6.0,True
BKG-017301,steven wilson,michael16@gmail.com,1006,nyc,2023-08-13,2023-12-05,114,422.83,48202.619999999995,PENDING,6.0,True
BKG-006368,KATRINA MOORE,loganbrooke@yahoo.com,1056,New York,2023-06-15,2024-08-20,432,294.38,127172.16,PENDING,2.0,True
BKG-009127,Renee Walker,gwells@hotmail.com,1047,SF,2023-09-04,2024-11-05,428,396.13,169543.63999999998,UNPAID,6.0,True
BKG-008783,jessica chavez md,samanthatate@sullivan.com,1066,LA,2024-09-06,2025-01-11,127,297.02,37721.54,PAID,6.0,True
BKG-019501,JUSTIN ONEILL,terri78@ingram.com,1090,San Francisco,2024-06-18,2025-05-08,324,89.06,28855.440000000002,UNPAID,3.0,True
BKG-009768,  Chelsea Mccormick  ,oconnorsean@yahoo.com,1022,San Fran,2024-04-16,2025-02-11,301,58.63,17647.63,PENDING,5.0,False
BKG-013399,  Sylvia Berry  ,jonespatricia@heath.com,1085,new york,2025-02-15,2025-03-15,28,276.26,7735.28,UNPAID,1.0,False
BKG-018427,Jane Mendoza,gbond@hotmail.com,1003,SF,2024-03-02,2024-09-19,201,154.82,31118.82,PENDING,6.0,
BKG-017773,CHASE SANTOS,burnscatherine@yahoo.com,1022,NYC,2023-11-11,2024-05-26,197,360.05,70929.85,PAID,6.0,False
BKG-008712,catherine thomas,stevenfoster@wright.net,1081,New York,2024-04-08,2024-09-08,153,443.13,67798.89,PENDING,3.0,
BKG-019330,JOHN JENNINGS,cmorris@jenkins.org,1068,new york,2025-02-08,2025-04-13,64,426.62,27303.68,PENDING,6.0,True
BKG-003676,  Megan Gilmore  ,arroyoangela@yahoo.com,1032,New York,2025-02-03,2025-03-05,30,159.06,4771.8,PENDING,3.0,False
BKG-006573,  Scott Ruiz  ,katherine44@hotmail.com,1013,San Fran,2024-10-09,2024-12-07,59,403.89,23829.51,PAID,5.0,
BKG-003054,Scott Rios,ubrooks@hotmail.com,1070,San Francisco,2024-06-23,2025-04-19,300,63.97,19191.0,PAID,4.0,
BKG-019440,  Johnathan Stephenson  ,ashleyhawkins@gmail.com,1001,nyc,2024-05-13,2024-09-08,118,199.63,23556.34,PAID,6.0,False
BKG-007424,  Marcus Lewis  ,fharrison@gmail.com,1001,los angeles,2024-08-03,2024-10-12,70,307.18,21502.600000000002,PAID,2.0,
BKG-017482,  Cody Smith  ,william59@willis.com,1021,NYC,2024-08-11,2025-02-02,175,410.9,71907.5,PENDING,6.0,True
BKG-003342,christina gomez,lanegabriel@hotmail.com,1066,New York,2023-11-27,2024-01-14,48,419.05,20114.4,UNPAID,6.0,True
BKG-016422,darren nicholson,gavinlee@gmail.com,1013,los angeles,2023-05-22,2023-09-16,117,97.79,11441.43,PENDING,6.0,False
BKG-002353,melinda hanson dds,qdalton@johnson.com,1055,los angeles,2024-02-13,2024-10-18,248,54.61,13543.28,PENDING,5.0,True
BKG-017424,ANN JONES,benjaminjohnson@shea.org,1081,NYC,2025-04-12,2025-05-03,21,359.51,7549.71,PAID,6.0,False
BKG-017649,  Anthony Robinson  ,steven17@gmail.com,1042,NYC,2025-03-01,2025-04-10,40,453.2,18128.0,UNPAID,1.0,True
BKG-001007,DANIELLE SMITH,masonlacey@moore.com,1005,Los Angeles,2023-10-17,2025-02-18,490,430.49,210940.1,PENDING,1.0,True
BKG-007009,DONNA EVANS,aliciaholloway@rivera.com,1043,New York,2024-02-14,2024-06-25,132,63.1,8329.2,PENDING,3.0,True
BKG-002719,ricky fischer,juliehardin@dillon.net,1076,NYC,2024-03-26,2024-11-08,227,65.75,14925.25,PENDING,3.0,
BKG-014870,  Erin Orozco  ,dawnlogan@tucker-morgan.com,1100,SF,2024-09-06,2025-03-27,202,276.22,55796.44,UNPAID,2.0,False
BKG-002808,derek lee,chenamanda@clark.com,1001,SF,2023-07-30,2024-05-04,279,310.8,86713.2,UNPAID,6.0,True
BKG-003738,daniel grimes,christopher05@davis.com,1043,SF,2024-05-08,2024-08-16,100,56.64,5664.0,PAID,5.0,True
BKG-002139,CASSANDRA KENNEDY,richard15@thompson.com,1099,SF,2025-01-13,2025-03-18,64,408.3,26131.2,PAID,6.0,True
BKG-002396,  Kevin Davis  ,gary74@yahoo.com,1079,Los Angeles,2025-01-23,2025-02-16,24,316.19,7588.5599999999995,PENDING,6.0,True
BKG-003972,Jason Simon,powelljesse@gmail.com,1057,LA,2024-12-06,2025-03-25,109,256.83,27994.469999999998,UNPAID,3.0,True
BKG-004133,  Carla Heath MD  ,samuel70@yahoo.com,1045,New York,2024-03-27,2025-01-17,296,115.47,34179.12,PAID,6.0,False
BKG-009752,Jeffrey Hall,nchapman@perez.org,1010,new york,2024-07-16,2024-08-21,36,237.38,8545.68,PAID,3.0,False
BKG-017602,frank thornton,ryan26@daniels-webster.com,1050,nyc,2024-10-11,2025-02-19,131,409.84,53689.03999999999,PAID,2.0,True
BKG-007657,Jasmine Rodriguez,taylor62@jackson.info,1042,NYC,2024-09-25,2024-10-25,30,287.56,8626.8,PAID,6.0,True
BKG-013832,  Michele Fuller  ,juliaaguirre@yahoo.com,1064,los angeles,2023-12-12,2024-05-08,148,301.85,44673.8,PENDING,6.0,True
BKG-019120,Ivan Anderson,zgraham@vazquez.com,1002,los angeles,2024-07-24,2025-01-15,175,430.03,75255.25,PAID,4.0,False
BKG-015876,Phillip Simmons,lisa36@taylor-morrison.com,1028,San Francisco,2024-01-23,2024-11-09,291,418.85,121885.35,PENDING,6.0,
BKG-007274,Kimberly Bray,kelleyalexandria@adams.com,1052,new york,2025-03-27,2025-03-28,1,157.22,157.22,PAID,6.0,False
BKG-011593,  Sean Zamora  ,dawsonstephen@hotmail.com,1050,nyc,2023-09-23,2024-03-07,166,255.84,42469.44,PAID,6.0,True
BKG-015152,Rachel Hardin,andersonjennifer@gmail.com,1078,San Francisco,2024-04-20,2024-09-24,157,321.84,50528.88,PAID,2.0,False
BKG-000145,MICHELLE HO,william13@young.com,1087,SF,2024-01-27,2025-04-01,430,366.69,157676.7,PAID,1.0,True
BKG-010816,Christopher Perkins,molinaedward@hotmail.com,1048,San Fran,2024-08-03,2024-11-22,111,158.09,17547.99,PAID,5.0,False
BKG-010616,  Lisa Hamilton  ,gwheeler@miller.org,1037,SF,2024-07-11,2025-01-30,203,485.78,98613.34,UNPAID,6.0,
BKG-018155,shawn zimmerman,ymedina@hotmail.com,1100,San Francisco,2025-04-03,2025-04-27,24,358.76,8610.24,PENDING,6.0,False
BKG-012316,Diane Dunn,xtyler@underwood-bennett.com,1001,LA,2024-02-28,2024-08-28,182,180.48,32847.36,UNPAID,4.0,
BKG-011713,BRANDY TATE,pburns@wallace-medina.com,1019,LA,2023-08-30,2024-07-21,326,360.77,117611.01999999999,PAID,2.0,
BKG-008230,FERNANDO BOOKER,pmoore@ross.com,1050,San Francisco,2024-09-04,2024-11-10,67,459.71,30800.57,PAID,6.0,True
BKG-002983,Steve Taylor,zroberts@gmail.com,1098,SF,2025-01-20,2025-04-19,89,214.53,19093.170000000002,PAID,1.0,True
BKG-019607,JULIE JOHNSON,fvega@cole.biz,1010,SF,2024-08-18,2025-04-06,231,475.43,109824.33,PENDING,6.0,True
BKG-000614,jeremy smith,kevin34@gmail.com,1098,Los Angeles,2025-02-17,2025-05-14,86,453.88,39033.68,UNPAID,6.0,False
BKG-015023,Hannah Morris,pattonjames@gmail.com,1074,NYC,2024-12-22,2025-03-13,81,358.64,29049.84,PENDING,4.0,False
BKG-011918,Claudia Costa,diazbeth@gmail.com,1068,los angeles,2025-04-14,2025-05-02,18,101.42,1825.56,PAID,2.0,True
BKG-007119,Breanna Hoover,michelle60@gmail.com,1008,New York,2024-11-25,2025-01-18,54,325.9,17598.6,UNPAID,1.0,False
BKG-019092,meghan martinez,danavega@hotmail.com,1036,SF,2023-07-24,2023-11-16,115,486.31,55925.65,PAID,5.0,True
BKG-006960,jeffery kelly,bmcconnell@yahoo.com,1061,new york,2024-10-05,2024-12-04,60,329.23,19753.800000000003,PAID,6.0,True
BKG-018706,  Charles Hansen  ,kelly24@hotmail.com,1014,los angeles,2024-08-08,2025-04-08,243,259.35,63022.05,PAID,6.0,False
BKG-013350,ERNEST NELSON,jennifer04@owens.net,1054,LA,2024-04-16,2025-03-13,331,161.12,53330.72,PENDING,3.0,True
BKG-018023,CARRIE NASH,hgonzales@wells-cole.net,1083,NYC,2023-09-04,2025-03-23,566,99.79,56481.14000000001,PENDING,6.0,True
BKG-000060,Duane Mendoza,tammyking@yahoo.com,1015,NYC,2023-07-19,2025-04-17,638,173.04,110399.51999999999,PENDING,6.0,True
BKG-015048,  Jeremy Olson  ,cervantesdustin@stone.com,1027,nyc,2023-12-17,2025-05-11,511,162.86,83221.46,PAID,4.0,True
BKG-001524,  Nicole Pope  ,qchapman@martinez-king.com,1070,Los Angeles,2024-11-23,2025-03-30,127,330.54,41978.58,PENDING,6.0,True
BKG-000481,  Sarah Duncan  ,brookehancock@yahoo.com,1004,nyc,2024-10-20,2025-02-19,122,411.59,50213.979999999996,UNPAID,6.0,True
BKG-006122,cheryl smith,kelly81@yahoo.com,1057,San Francisco,2025-01-26,2025-04-05,69,377.3,26033.7,PAID,6.0,True
BKG-012652,BETH SANTOS,nday@martinez.info,1027,new york,2024-04-16,2024-07-11,86,423.28,36402.079999999994,UNPAID,4.0,
BKG-012112,  Natasha Mcdonald  ,nperez@byrd.com,1070,Los Angeles,2023-08-25,2023-08-31,6,329.84,1979.04,UNPAID,2.0,
BKG-011046,JAMIE KING,toddedward@yahoo.com,1078,NYC,2023-12-19,2024-07-12,206,319.98,65915.88,UNPAID,3.0,True
BKG-008646,  Matthew King  ,ckoch@yahoo.com,1028,los angeles,2024-09-02,2025-02-20,171,430.42,73601.82,PAID,4.0,True
BKG-004263,Jessica Yang,pdean@yahoo.com,1059,NYC,2024-08-09,2025-03-23,226,288.11,65112.86,PAID,2.0,
BKG-017029,  Dustin Khan  ,melvin57@young.net,1074,Los Angeles,2025-04-13,2025-05-21,38,434.84,16523.92,PAID,6.0,True
BKG-007992,kenneth rogers,rachel91@yahoo.com,1053,new york,2023-05-20,2024-01-25,250,496.16,124040.0,PAID,5.0,True
BKG-016725,  Donald Cooper  ,marcdixon@davis.biz,1031,San Francisco,2023-06-09,2024-01-02,207,79.53,16462.71,PAID,6.0,True
